,year,quarter,state,num_added_replaced,max_inventory,count_on_1stday,num_loss,pct_loss,pct_disease,pct_other,pct_pesticides,pct_pests_nomites,pct_unknown,pct_varroa,num_renovated,pct_renovated,state_code,region,mean_varroa,varroa_total_samples,mean_spores,spores_total_samples,abpv_prevalence,abpv_total_samples,cbpv_prevalence,cbpv_total_samples,dwv_prevalence,dwv_total_samples,iapv_prevalence,iapv_total_samples,kbv_prevalence,kbv_total_samples,lsv2_prevalence,lsv2_total_samples,unique_counties_sampled,state_id,state_name,M1_avg_prcp,M2_avg_prcp,M3_avg_prcp,M1_max_prcp,M2_max_prcp,M3_max_prcp,Q_prcp_avg,Consecutive_Rain_Days,M1_avg_tmax,M2_avg_tmax,M3_avg_tmax,M1_max_tmax,M2_max_tmax,M3_max_tmax,Q_tmax_avg,Num_Heat_Stress_Days,M1_avg_tmin,M2_avg_tmin,M3_avg_tmin,M1_min_tmin,M2_min_tmin,M3_min_tmin,Q_tmin_avg,Num_Frost_Days,M1_avg_tvol,M2_avg_tvol,M3_avg_tvol,M1_max_tvol,M2_max_tvol,M3_max_tvol,Q_tvol_avg,Num_high_vol_days,5yr_median_loss,pct_loss_above_next_median
10,2015,Q2,ALABAMA,"1,900","7,500",7500,860,12.0,0.0,3.2,2.3,42.5,4.1,16.7,680,9.0,AL,Southeast,3.63,1,0.2,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1,1,Alabama,0.605916534601162,0.2682310961460189,0.2074624275016051,0.1562737321745,0.2649211678184116,0.0999082709065892,0.4748912768681843,0.3333333333333333,0.720060402059524,0.8167766008225208,0.9074430539929208,0.5091946411288268,0.800661313179027,0.8384506376948513,0.8115510572664351,0.0138888888888888,0.7683614218622961,0.8169976785562509,0.9273893758293952,0.713010414944619,0.7392431311560395,0.9071351738974543,0.8276850112825032,0.021505376344086,0.4392735392735394,0.6554692150522066,0.6158038985373493,0.2471190781049936,0.4250891795481569,0.5971049457177321,0.4228714631389338,0.0,9.755690316998756,1
11,2015,Q2,ALABAMA,"1,900","7,500",7500,860,12.0,0.0,3.2,2.3,42.5,4.1,16.7,680,9.0,AL,Southeast,2.382727272727273,11,0.1045454545454545,11,0.0,11,0.1818181818181818,11,0.8181818181818182,11,0.0909090909090909,11,0.0909090909090909,11,0.3636363636363636,11,9,1,Alabama,0.605916534601162,0.2682310961460189,0.2074624275016051,0.1562737321745,0.2649211678184116,0.0999082709065892,0.4748912768681843,0.3333333333333333,0.720060402059524,0.8167766008225208,0.9074430539929208,0.5091946411288268,0.800661313179027,0.8384506376948513,0.8115510572664351,0.0138888888888888,0.7683614218622961,0.8169976785562509,0.9273893758293952,0.713010414944619,0.7392431311560395,0.9071351738974543,0.8276850112825032,0.021505376344086,0.4392735392735394,0.6554692150522066,0.6158038985373493,0.2471190781049936,0.4250891795481569,0.5971049457177321,0.4228714631389338,0.0,9.755690316998756,1
12,2015,Q2,ARKANSAS,"11,500","13,500",13500,"1,900",14.0,7.0,27.4,22.6,63.4,9.3,65.9,"5,500",41.0,AR,South,2.388333333333333,6,0.0,6,0.0,5,0.0,5,0.6,5,0.0,5,0.0,5,0.2,5,6,3,Arkansas,0.4879081902174498,0.6559478429284075,0.2526312729218271,0.318791663150789,0.5268109532506704,0.2089894511542577,0.6556162659200885,0.1666666666666666,0.6770982176514153,0.7692298966220443,0.8859298572201701,0.4960012225561612,0.7248464808691546,0.8290033065658953,0.7692096125755408,0.0,0.72803371084132,0.8096852969372991,0.9312603395682916,0.6963134402380559,0.7411439433212372,0.8866977411258516,0.8115533419617931,0.021505376344086,0.4262101262101262,0.5479350676512703,0.5561568364236373,0.2791293213828425,0.4494649227110582,0.3841978287092883,0.3258512028672925,0.0285714285714285,9.996974976755126,1
13,2015,Q2,ARKANSAS,"11,500","13,500",13500,"1,900",14.0,7.0,27.4,22.6,63.4,9.3,65.9,"5,500",41.0,AR,South,2.4080000000000004,5,0.03,5,0.0,3,0.3333333333333333,3,0.6666666666666666,3,0.0,3,0.0,3,0.6666666666666666,3,5,3,Arkansas,0.4879081902174498,0.6559478429284075,0.2526312729218271,0.318791663150789,0.5268109532506704,0.2089894511542577,0.6556162659200885,0.1666666666666666,0.6770982176514153,0.7692298966220443,0.8859298572201701,0.4960012225561612,0.7248464808691546,0.8290033065658953,0.7692096125755408,0.0,0.72803371084132,0.8096852969372991,0.9312603395682916,0.6963134402380559,0.7411439433212372,0.8866977411258516,0.8115533419617931,0.021505376344086,0.4262101262101262,0.5479350676512703,0.5561568364236373,0.2791293213828425,0.4494649227110582,0.3841978287092883,0.3258512028672925,0.0285714285714285,9.996974976755126,1
14,2015,Q2,CALIFORNIA,"170,000","1,050,000",1040000,"104,000",10.0,7.8,14.2,23.0,21.5,3.1,50.9,"285,000",27.0,CA,West,0.8990909090909092,11,0.2,11,0.0909090909090909,11,0.2727272727272727,11,0.7272727272727273,11,0.1818181818181818,11,0.0909090909090909,11,0.7272727272727273,11,5,4,California,0.0900018327457765,0.057345283597799,0.0137925850454902,0.0571259809298793,0.0472029542986626,0.0133771594557407,0.0678251244326174,0.0,0.6482345036786715,0.7066813032236783,0.902888687682558,0.485660435026234,0.7735002361832783,0.8649031648559282,0.7390365672976086,0.0416666666666666,0.6195173241386299,0.6838325616554852,0.8121340351894983,0.6530004959497437,0.6936236391912909,0.7984940839010399,0.6853993105653258,0.021505376344086,0.664888664888665,0.6877745064916262,0.8543054506809856,0.5736235595390525,0.5719381688466112,0.7744270205066345,0.6594974195724728,0.1285714285714285,9.88061347877991,
15,2015,Q2,CONNECTICUT,"1,100","3,000",3000,80,3.0,1.9,1.0,0.8,0.4,0.7,10.2,150,5.0,CT,Northeast,0.0,1,5.9,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,1.0,1,1,6,Connecticut,0.2327414642560668,0.0751800582320974,0.4024541632803439,0.249599189941777,0.0973290273268295,0.2231310197217551,0.331122296690215,0.0,0.5096350598033605,0.7311021309977668,0.7354538853396155,0.4266466303295808,0.7328767123287673,0.7217760982522438,0.6414027928555781,0.0,0.5330926403217224,0.7001258774264405,0.7541657521181977,0.543891552322698,0.6632106445481252,0.7197920401577628,0.6419197625765773,0.086021505376344,0.4900081900081898,0.7126630950657208,0.5806745532343318,0.1606914212548015,0.6064209274673008,0.2484921592279855,0.4578497725245796,0.1142857142857142,5.09987907889197,0
16,2015,Q2,CONNECTICUT,"1,100","3,000",3000,80,3.0,1.9,1.0,0.8,0.4,0.7,10.2,150,5.0,CT,Northeast,0.78,1,0.45,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1,6,Connecticut,0.2327414642560668,0.0751800582320974,0.4024541632803439,0.249599189941777,0.0973290273268295,0.2231310197217551,0.331122296690215,0.0,0.5096350598033605,0.7311021309977668,0.7354538853396155,0.4266466303295808,0.7328767123287673,0.7217760982522438,0.6414027928555781,0.0,0.5330926403217224,0.7001258774264405,0.7541657521181977,0.543891552322698,0.6632106445481252,0.7197920401577628,0.6419197625765773,0.086021505376344,0.4900081900081898,0.7126630950657208,0.5806745532343318,0.1606914212548015,0.6064209274673008,0.2484921592279855,0.4578497725245796,0.1142857142857142,5.09987907889197,0
17,2015,Q2,HAWAII,"1,100","13,500",13500,120,1.0,0.3,3.2,0.1,61.0,0.1,60.1,"1,200",9.0,HI,West,5.85,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1,49,Hawaii,0.5016708529533,0.3256815889453304,0.2921597985958222,0.114704163036417,0.1185046140479877,0.1347940496541627,0.5084696740462737,0.3333333333333333,0.7333147483582367,0.7479052211079045,0.7920893154591768,0.4656420057529544,0.6523074472840734,0.6675326720201543,0.7487469852535222,0.0,0.8638781840558405,0.8525051230225926,0.8888145463464336,0.8917616653881602,0.8798200308481975,0.914097814061959,0.8634902799462333,0.0,0.190826312752368,0.3881381377477092,0.4243394027714723,0.3368565979972121,0.4076500822066617,0.4297849729339376,0.0691272467804932,0.0,,
18,2015,Q2,HAWAII,"1,100","13,500",13500,120,1.0,0.3,3.2,0.1,61.0,0.1,60.1,"1,200",9.0,HI,West,0.0,2,0.0,2,0.5,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,1,49,Hawaii,0.5016708529533,0.3256815889453304,0.2921597985958222,0.114704163036417,0.1185046140479877,0.1347940496541627,0.5084696740462737,0.3333333333333333,0.7333147483582367,0.7479052211079045,0.7920893154591768,0.4656420057529544,0.6523074472840734,0.6675326720201543,0.7487469852535222,0.0,0.8638781840558405,0.8525051230225926,0.8888145463464336,0.8917616653881602,0.8798200308481975,0.914097814061959,0.8634902799462333,0.0,0.190826312752368,0.3881381377477092,0.4243394027714723,0.3368565979972121,0.4076500822066617,0.4297849729339376,0.0691272467804932,0.0,,
19,2015,Q2,IDAHO,"16,500","72,000",62000,"6,500",9.0,6.5,13.7,6.0,6.7,0.3,25.5,"10,500",15.0,ID,Northwest,2.59,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1,10,Idaho,0.104339295147536,0.179644376048907,0.0486107563357331,0.0314741372036115,0.1094545568714401,0.050298119553585,0.1551175455318666,0.0,0.4762070433590995,0.6078923968729193,0.7924125656013215,0.3761907187611431,0.5836088804912614,0.8571091166745395,0.5985280617681298,0.0138888888888888,0.4572996777707911,0.5859397146366814,0.6769388233645611,0.5144652008596462,0.6219111802315535,0.7025815704553604,0.5455468784049036,0.2473118279569892,0.6148267148267148,0.6644947471724827,0.8835047682971169,0.5403329065300897,0.410820451843044,0.726779252110977,0.6407735766895435,0.1999999999999999,4.49773787313209,1
20,2015,Q2,INDIANA,"4,900","12,500",8000,"1,300",10.0,7.0,4.4,0.5,1.8,2.0,15.4,"4,300",34.0,IN,Ohio Valley,0.23,1,0.2,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1,12,Indiana,0.4065288873076964,0.2474116267169545,0.5747741815069115,0.2335667876128596,0.3290132525542104,0.2585231615960862,0.5760757802232637,0.1666666666666666,0.5833925379952014,0.7394582321470797,0.7959629342266517,0.4476847842697774,0.7562588568729335,0.7706660368445916,0.6922768198913385,0.0,0.5968187063384028,0.743481652807171,0.8388380748955087,0.6043974210613324,0.656471401416969,0.7638938687701686,0.7088977326277042,0.053763440860215,0.5291767291767291,0.6297440352655373,0.5416958917135107,0.409090909090909,0.3787158145065399,0.3817852834740652,0.4072230340628627,0.0,4.229603473780545,1
21,2015,Q2,IOWA,"6,500","24,000",12500,"1,400",6.0,2.9,2.7,7.8,5.1,1.9,21.5,"3,100",13.0,IA,Upper Midwest,0.35,1,0.35,1,0.0,1,0.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1,13,Iowa,0.2862813588192804,0.3147385125792168,0.4042000601215452,0.1240401653868871,0.1403096990162081,0.2682311573153952,0.4777694707057183,0.1666666666666666,0.5704557650262319,0.6734584712418704,0.7837185276765879,0.475497936936478,0.7024090694378838,0.8167217760982523,0.6564668875619788,0.0,0.5679866778145535,0.7003851345929305,0.8104670363122923,0.5746404364357746,0.6571626058406774,0.746862674793833,0.6726922414356045,0.064516129032258,0.575961975961976,0.5602104348665476,0.5738949016975697,0.2119078104993598,0.3579072532699167,0.2804583835946923,0.4044280256325123,0.0428571428571428,18.527632959875724,0
22,2015,Q2,MICHIGAN,"13,500","88,000",58000,"9,500",11.0,0.6,16.4,9.1,13.0,3.1,26.9,"5,500",6.0,MI,Upper Midwest,1.02,3,0.1666666666666666,3,0.0,3,0.0,3,1.0,3,0.6666666666666666,3,0.0,3,1.0,3,2,20,Michigan,0.2086451696367929,0.2571975112899577,0.2575197840771908,0.1751750907096447,0.1757119147402051,0.1098455893594251,0.3427374078212406,0.1666666666666666,0.4695599341874769,0.6660613670811848,0.7172073187159906,0.3843920330090163,0.7128011336797356,0.6209258384506378,0.5940898231126956,0.0,0.4853034459408102,0.645967720108622,0.7002126923040133,0.5045462059844603,0.5956454121306376,0.6545356758694874,0.5863742924111571,0.1935483870967742,0.5087353087353088,0.672426275399392,0.6539155969460527,0.2464788732394366,0.4363852556480381,0.5361881785283473,0.481241008126152,0.0571428571428571,7.0865587344705,1
23,2015,Q2,MINNESOTA,"20,000","125,000",71000,"12,500",10.0,1.4,10.1,16.5,6.2,9.3,25.4,"21,000",17.0,MN,Upper Midwest,0.868,10,0.16,10,0.0,10,0.0,10,0.6,10,0.8,10,0.2,10,0.6,10,9,21,Minnesota,0.1177409791174789,0.3294907335730193,0.2409587054692242,0.0748460045565775,0.246516346188199,0.1424094175202568,0.3372496515710094,0.0,0.5021493287920917,0.6293140684596448,0.7448536317820891,0.4036472925475014,0.6842229570146434,0.7432687765706188,0.6003821041935329,0.0,0.4855819127839083,0.6176289175253571,0.727854418878452,0.5047115225657134,0.6003110419906688,0.6887773395482253,0.5843787547058817,0.1935483870967742,0.6107688107688108,0.644223498560098,0.6600016779931204,0.235595390524968,0.3549346016646848,0.4704463208685163,0.5110906127221253,0.1714285714285714,8.09406344455184,1
24,2015,Q2,MONTANA,"14,000","210,000",36000,"4,200",2.0,0.8,1.6,5.3,0.9,0.0,9.0,"33,000",16.0,MT,Northern Rockies & Plains,0.7285714285714285,7,0.2071428571428571,7,0.0,7,0.1428571428571428,7,0.8571428571428571,7,0.2857142857142857,7,0.0,7,0.7142857142857143,7,4,24,Montana,0.0919736515842469,0.1511919166529001,0.1122611668892432,0.0343430934098388,0.1560079292302129,0.0850787341385109,0.1681525656227422,0.0,0.4907110768152769,0.5860064974445652,0.7699244725257135,0.3974071621415109,0.5538497874350496,0.827350023618328,0.5871546079649845,0.0,0.4545435700416663,0.5585249311852658,0.6772113135656428,0.5237229294098198,0.5704164506652842,0.709214772319828,0.5340216825741776,0.3333333333333333,0.6689899689899691,0.6731985134417684,0.8293195737897475,0.4596670934699103,0.4441141498216409,0.6085645355850422,0.6399775872336506,0.1714285714285714,9.680198752640859,0
25,2015,Q2,MONTANA,"14,000","210,000",36000,"4,200",2.0,0.8,1.6,5.3,0.9,0.0,9.0,"33,000",16.0,MT,Northern Rockies & Plains,0.8618181818181818,11,0.2791666666666666,12,0.0,12,0.0,12,0.75,12,0.1666666666666666,12,0.0,12,0.5833333333333334,12,9,24,Montana,0.0919736515842469,0.1511919166529001,0.1122611668892432,0.0343430934098388,0.1560079292302129,0.0850787341385109,0.1681525656227422,0.0,0.4907110768152769,0.5860064974445652,0.7699244725257135,0.3974071621415109,0.5538497874350496,0.827350023618328,0.5871546079649845,0.0,0.4545435700416663,0.5585249311852658,0.6772113135656428,0.5237229294098198,0.5704164506652842,0.709214772319828,0.5340216825741776,0.3333333333333333,0.6689899689899691,0.6731985134417684,0.8293195737897475,0.4596670934699103,0.4441141498216409,0.6085645355850422,0.6399775872336506,0.1714285714285714,9.680198752640859,0
26,2015,Q2,NEW JERSEY,"2,100","19,000",8500,"1,800",10.0,0.3,1.0,26.1,3.6,2.4,52.5,"2,900",15.0,NJ,Northeast,1.4166666666666667,3,0.6166666666666667,3,0.0,3,0.0,3,0.6666666666666666,3,0.0,3,0.0,3,0.3333333333333333,3,1,28,New Jersey,0.2262912772081891,0.0750332699635023,0.5142663852675641,0.1807442409923213,0.1060983835153426,0.3016358354991592,0.3859231073568598,0.0,0.5641248575318528,0.7602935106706956,0.7896624849857992,0.4448321532270389,0.7602739726027399,0.7720831365139349,0.6916338858244647,0.0,0.5842876983989884,0.7454692910835952,0.8284513895836871,0.5939824764423872,0.6931052358735096,0.7818214413768376,0.7018116426084553,0.053763440860215,0.5064351064351064,0.6798108016796178,0.5491517744777247,0.1318822023047375,0.4482758620689654,0.2291917973462002,0.4297820988696381,0.0142857142857142,7.54152190551693,0
27,2015,Q2,NEW YORK,"11,000","34,000",24000,"1,100",3.0,4.5,3.3,4.4,12.5,1.1,19.1,"1,500",4.0,NY,Northeast,1.6527777777777777,18,0.375,18,0.0,17,0.1764705882352941,17,0.9411764705882352,17,0.1176470588235294,17,0.0588235294117647,17,0.7058823529411765,17,14,30,New York,0.2559354011018035,0.1711551211818267,0.4872548669958353,0.1383849464180238,0.2066753205416214,0.2144931967589053,0.4336755411146993,0.0,0.4665147745566302,0.7167965835623202,0.7069781828815344,0.4182670266415364,0.7510628247520077,0.6575342465753425,0.6101806187320884,0.0,0.4901016438526543,0.6771384086643174,0.7233102440545301,0.504050256240701,0.6020390530499395,0.6823234134098244,0.6075990889332024,0.1827956989247312,0.4845397845397845,0.7306176295509758,0.579564840450821,0.2541613316261204,0.5838287752675386,0.2623642943305186,0.4650860403054218,0.1285714285714285,6.776099380732299,1
28,2015,Q2,PENNSYLVANIA,"8,500","19,000",15500,"1,600",8.0,2.6,6.7,1.6,5.8,2.1,11.4,"2,600",14.0,PA,Northeast,1.1666666666666667,6,0.15,6,0.0,6,0.0,6,0.5,6,0.1666666666666666,6,0.0,6,0.6666666666666666,6,5,36,Pennsylvania,0.3272885065278091,0.159852424500008,0.5293309808687864,0.1397350434562484,0.1221214046992923,0.3012536309432808,0.4766565690885385,0.0,0.5359141687621125,0.7386152921188597,0.75511186899872,0.4414446538637869,0.7529522909777989,0.7397260273972603,0.6607281947493975,0.0,0.5404256005233057,0.7097250402062282,0.7817674066042422,0.5526533311291123,0.6283048211508554,0.7493725349587667,0.6571502213207113,0.1182795698924731,0.5506814506814507,0.7092202004601253,0.5678088206505022,0.2573623559539053,0.4970273483947681,0.3413751507840772,0.4744931884205166,0.1571428571428571,6.89495766582055,1
